@relation adult-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute income {>50K,<=50K}

@data
0.575342,Self-emp-not-inc,0.107392,7th-8th,0.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.09589,Private,0.109953,11th,0.4,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,0.234694,United-States,<=50K
0.506849,Private,0.141108,Bachelors,0.8,Widowed,Sales,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.506849,Private,0.148869,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.684932,Private,0.219838,HS-grad,0.533333,Widowed,Sales,Not-in-family,White,Female,0.00991,0,0.173469,United-States,<=50K
0.219178,Private,0.181258,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.273973,Private,0.052481,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.410959,Private,0.101646,Bachelors,0.8,Divorced,Other-service,Not-in-family,White,Female,0,0,0.244898,Germany,<=50K
0.465753,Private,0.080672,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.383562,Private,0.140821,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.027397,Private,0.110853,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Female,0,0,0.295918,United-States,<=50K
0.561644,Self-emp-inc,0.115305,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.234694,United-States,>50K
0.136986,Private,0.186897,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,Black,Male,0.03325,0,0.397959,United-States,<=50K
0.260274,Private,0.131734,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Female,0,0.371212,0.397959,United-States,<=50K
0.041096,Private,0.120155,Assoc-acdm,0.733333,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.465753,Private,0.006393,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.383562,Self-emp-not-inc,0.214454,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.602041,United-States,<=50K
0.205479,Private,0.233903,HS-grad,0.533333,Divorced,Adm-clerical,Unmarried,White,Male,0.03887,0,0.397959,United-States,<=50K
0.575342,Private,0.074422,HS-grad,0.533333,Divorced,Other-service,Not-in-family,Black,Female,0,0,0.397959,United-States,<=50K
0.383562,Self-emp-not-inc,0.277571,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.356164,Private,0.140091,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.506849,Private,0.187927,10th,0.333333,Divorced,Prof-specialty,Unmarried,White,Male,0.143441,0,0.683673,United-States,>50K
0.041096,Private,0.120519,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.316327,United-States,<=50K
0.164384,Local-gov,0.119955,Bachelors,0.8,Never-married,Prof-specialty,Own-child,Black,Female,0,0,0.418367,United-States,<=50K
0.150685,Private,0.136371,11th,0.4,Never-married,Other-service,Not-in-family,Black,Female,0,0,0.397959,Jamaica,<=50K
0.013699,Self-emp-not-inc,0.098373,11th,0.4,Never-married,Sales,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.438356,Private,0.05822,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.5,United-States,<=50K
0.39726,Private,0.132701,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.295918,United-States,<=50K
0.561644,Private,0.237422,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,0.295918,United-States,<=50K
0.534247,Private,0.172373,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.44898,Mexico,<=50K
0.328767,Private,0.064073,Assoc-acdm,0.733333,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,0.5,United-States,<=50K
0.452055,Self-emp-inc,0.105614,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.554408,0.602041,United-States,>50K
0.780822,Self-emp-not-inc,0.132026,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.378329,0.346939,United-States,<=50K
0.178082,Private,0.156803,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.616438,Private,0.128797,HS-grad,0.533333,Widowed,Craft-repair,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.027397,Private,0.078823,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.164384,Private,0.125646,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.397959,United-States,<=50K
0.041096,Private,0.106559,Some-college,0.6,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,0.397959,United-States,<=50K
0.260274,Private,0.158403,7th-8th,0.2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.346939,Mexico,<=50K
0.260274,Private,0.079669,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.465753,Local-gov,0.023859,Assoc-acdm,0.733333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.373737,0.295918,United-States,<=50K
0.273973,Self-emp-not-inc,0.11972,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.04386,0,0.5,United-States,>50K
0.164384,Self-emp-not-inc,0.117103,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0,Private,0.034942,10th,0.333333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.013699,Private,0.067217,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.315068,Self-emp-inc,0.067371,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Self-emp-inc,0.172746,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.342466,Self-emp-not-inc,0.055397,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.205479,Private,0.116762,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.219178,Private,0.153297,9th,0.266667,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,0.397959,Mexico,<=50K
0.150685,Private,0.012192,Some-college,0.6,Never-married,Prof-specialty,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.356164,Private,0.125141,Bachelors,0.8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.436639,0.397959,United-States,>50K
0.410959,Private,0.090028,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.273973,Private,0.182159,Some-college,0.6,Never-married,Tech-support,Own-child,Black,Female,0,0,0.397959,United-States,<=50K
0.767123,Private,0.083751,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.091837,United-States,<=50K
0.273973,Private,0.269559,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.295918,Mexico,<=50K
0.452055,Private,0.007743,Some-college,0.6,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,0.346939,United-States,>50K
0.027397,Private,0.147696,HS-grad,0.533333,Never-married,Sales,Own-child,White,Male,0,0,0.5,United-States,<=50K
0.205479,Local-gov,0.056536,Some-college,0.6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.369863,Local-gov,0.04137,Assoc-voc,0.666667,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Male,0,0,0.397959,United-States,<=50K
0.041096,Private,0.125277,Some-college,0.6,Never-married,Other-service,Own-child,White,Female,0,0,0.153061,United-States,<=50K
0.164384,Private,0.045636,Some-college,0.6,Never-married,Tech-support,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.054795,Private,0.071073,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.232877,Private,0.060217,Assoc-voc,0.666667,Never-married,Prof-specialty,Unmarried,White,Female,0,0,0.397959,Germany,<=50K
0.369863,Local-gov,0.030131,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.520408,United-States,<=50K
0.013699,Private,0.118627,11th,0.4,Never-married,Other-service,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.068493,Private,0.171547,Some-college,0.6,Never-married,Tech-support,Other-relative,White,Female,0,0,0.397959,United-States,<=50K
0.30137,State-gov,0.116004,Doctorate,1,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,>50K
0.123288,Local-gov,0.177337,Some-college,0.6,Never-married,Protective-serv,Not-in-family,White,Male,0,0,0.397959,Peru,<=50K
0.164384,Private,0.088397,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.244898,United-States,<=50K
0.054795,Private,0.112224,Some-college,0.6,Never-married,Other-service,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.438356,Local-gov,0.012892,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,<=50K
0.09589,Private,0.210117,Assoc-acdm,0.733333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.123288,Private,0.217041,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.602041,United-States,<=50K
0.109589,Private,0.184207,Some-college,0.6,Never-married,Protective-serv,Not-in-family,White,Male,0,0,0.602041,United-States,<=50K
0.178082,Private,0.028744,Assoc-acdm,0.733333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.479452,Private,0.101841,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.377551,United-States,>50K
0.178082,Private,0.111141,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.041096,Private,0.152483,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.106286,HS-grad,0.533333,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.369863,Private,0.145869,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.39726,Self-emp-inc,0.185443,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,>50K
0.191781,Private,0.168036,HS-grad,0.533333,Never-married,Farming-fishing,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.547945,Private,0.008217,7th-8th,0.2,Widowed,Other-service,Not-in-family,White,Female,0,0,0.091837,United-States,<=50K
0.561644,Private,0.210353,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.328767,Private,0.025476,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.082192,Private,0.027357,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.410959,Private,0.172498,HS-grad,0.533333,Divorced,Other-service,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.753425,Self-emp-not-inc,0.185493,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.515611,0.27551,United-States,>50K
0.123288,Self-emp-not-inc,0.11245,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.43067,0.377551,United-States,<=50K
0.383562,Federal-gov,0.116488,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.424658,Private,0.064483,Prof-school,0.933333,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0.5,United-States,>50K
0.082192,Private,0.109611,Some-college,0.6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.041096,Local-gov,0.103014,HS-grad,0.533333,Never-married,Other-service,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.013699,Private,0.109548,11th,0.4,Never-married,Other-service,Own-child,White,Male,0,0,0.142857,Peru,<=50K
0.136986,Private,0.108477,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.109589,Private,0.021786,HS-grad,0.533333,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0.346939,United-States,<=50K
0.383562,Private,0.158995,HS-grad,0.533333,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,0.295918,United-States,<=50K
0.493151,Private,0.105098,Some-college,0.6,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,0.397959,United-States,<=50K
0.506849,Private,0.089334,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,>50K
0.328767,Private,0.017375,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.436639,0.397959,United-States,>50K
0.082192,Private,0.29557,9th,0.266667,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,0.346939,Mexico,<=50K
0,Private,0.154209,10th,0.333333,Never-married,Other-service,Own-child,White,Male,0,0,0.173469,United-States,<=50K
0.342466,Private,0.158712,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.60274,Private,0.015177,12th,0.466667,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.547945,Private,0.07408,Some-college,0.6,Widowed,Adm-clerical,Unmarried,White,Female,0,0.518365,0.377551,United-States,>50K
0.054795,State-gov,0.007962,Some-college,0.6,Never-married,Craft-repair,Own-child,White,Male,0,0,0.346939,United-States,<=50K
0.369863,Private,0.104051,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.424658,Private,0.213093,Assoc-acdm,0.733333,Divorced,Other-service,Not-in-family,White,Male,0,0,0.438776,United-States,<=50K
0.39726,Private,0.162003,Prof-school,0.933333,Divorced,Farming-fishing,Unmarried,White,Male,0,0,0.479592,United-States,<=50K
0.273973,Self-emp-not-inc,0.096682,HS-grad,0.533333,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0.867347,United-States,<=50K
0.246575,Private,0.126266,HS-grad,0.533333,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.540816,United-States,<=50K
0.136986,Local-gov,0.107455,Bachelors,0.8,Never-married,Transport-moving,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.150685,Private,0.121607,Some-college,0.6,Never-married,Sales,Not-in-family,Other,Male,0,0,0.397959,India,<=50K
0.027397,Private,0.153953,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.091837,United-States,<=50K
0.630137,Self-emp-not-inc,0.225373,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,>50K
0.712329,Private,0.092643,HS-grad,0.533333,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.712329,Private,0.114031,Assoc-acdm,0.733333,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,0.05102,Italy,<=50K
0.260274,State-gov,0.106362,Assoc-voc,0.666667,Married-spouse-absent,Protective-serv,Own-child,White,Female,0,0,0.397959,Germany,<=50K
0.041096,Private,0.129703,12th,0.466667,Never-married,Other-service,Own-child,White,Male,0,0,0.346939,United-States,<=50K
0.150685,State-gov,0.052484,Bachelors,0.8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.5,United-States,<=50K
0.561644,Private,0.057916,HS-grad,0.533333,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.377551,United-States,<=50K
0.424658,Private,0.220219,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.30137,Private,0.086498,Some-college,0.6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.561224,United-States,<=50K
0.287671,Private,0.100452,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.470845,0.438776,United-States,<=50K
0.452055,Local-gov,0.209248,Assoc-acdm,0.733333,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.246575,Private,0.013475,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.383562,Self-emp-not-inc,0.178726,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,White,Male,0,0,0.5,United-States,<=50K
0.287671,Self-emp-inc,0.028978,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.377551,United-States,<=50K
0.506849,Private,0.062003,Assoc-acdm,0.733333,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.55102,United-States,>50K
0.342466,Private,0.158433,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.112245,England,<=50K
0.205479,Private,0.018295,10th,0.333333,Separated,Craft-repair,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.520548,State-gov,0.07136,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.704082,United-States,>50K
0.630137,Private,0.132503,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.054795,Private,0.232951,9th,0.266667,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.479592,Mexico,<=50K
0.616438,Private,0.087565,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.295918,United-States,>50K
0.39726,Local-gov,0.132701,Bachelors,0.8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.397959,United-States,>50K
0.356164,Private,0.061008,Some-college,0.6,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.246575,Self-emp-not-inc,0.032589,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.273973,Private,0.180891,9th,0.266667,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.465753,Private,0.23313,HS-grad,0.533333,Never-married,Craft-repair,Unmarried,White,Female,0,0,0.44898,Mexico,<=50K
0.383562,Private,0.159334,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.72449,Canada,>50K
0.027397,Private,0.076202,12th,0.466667,Never-married,Other-service,Own-child,White,Male,0,0.367769,0.193878,United-States,<=50K
0.60274,Private,0.128918,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.436639,0.397959,United-States,>50K
0.60274,Private,0.121658,9th,0.266667,Widowed,Exec-managerial,Not-in-family,Black,Male,0,0,0.653061,United-States,<=50K
0.054795,Private,0.11699,HS-grad,0.533333,Never-married,Sales,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.383562,Private,0.074653,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.287671,Private,0.147193,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.150685,Private,0.079992,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,>50K
0.315068,Local-gov,0.199814,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.205479,Private,0.149801,HS-grad,0.533333,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.520548,Local-gov,0.108015,Some-college,0.6,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,0.346939,United-States,<=50K
0.643836,Private,0.089578,HS-grad,0.533333,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,0.22449,United-States,<=50K
0.232877,Private,0.061513,HS-grad,0.533333,Separated,Adm-clerical,Unmarried,White,Male,0,0,0.397959,United-States,<=50K
0.027397,Private,0.127144,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.602041,United-States,<=50K
0.561644,Private,0.133897,Some-college,0.6,Divorced,Other-service,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.39726,Private,0.042522,Assoc-acdm,0.733333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.340909,0.55102,United-States,<=50K
0.369863,Private,0.116878,Assoc-voc,0.666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.294907,Some-college,0.6,Separated,Other-service,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
